player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Jérémy Morel,mg MAD,DF,Lorient,38-040,1984,7.0,4.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.03,0.04,0.01,0.04,4.7,1.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.05,0.0,0.0,154.0,189.0,81.5,3222.0,1172.0,46.0,50.0,92.0,81.0,92.0,88.0,26.0,46.0,56.5,-0.1,1.0,8.0,0.0,0.0,7.0,185.0,4.0,3.0,0.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,132.0,17.0,40.0,136.0,35.0,13.0,1.0,3.0,0.0,5.0,4.0,0.0,3.0,0.64,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,8.0,3.0,1.0,3.0,3.0,100.0,0.0,38.0,15.0,39.5,19.0,17.0,2.0,10.0,7.0,0.0,3.0,12.0,23.0,0.0,244.0,44.0,153.0,101.0,6.0,1.0,240.0,2.0,3.0,66.7,2.0,0.0,136.0,876.0,385.0,6.0,0.0,0.0,142.0,140.0,98.6,0.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,40.0,3.0,6.0,33.3
Lebo Mothiba,za RSA,"FW,MF",Troyes,26-104,1996,12.0,5.0,510.0,2.0,0.0,1.0,1.0,1.0,0.0,0.35,0.0,0.35,0.18,0.18,2.1,1.3,0.8,0.37,0.15,0.52,0.24,0.39,5.7,5.0,2.0,0.0,40.0,0.88,0.35,0.2,0.5,0.27,-0.1,-0.3,102.0,121.0,84.3,1337.0,198.0,63.0,69.0,91.3,26.0,31.0,83.9,4.0,7.0,57.1,-0.8,7.0,3.0,1.0,1.0,3.0,116.0,5.0,0.0,0.0,42.0,1.0,3.0,0.0,0.0,0.0,0.0,97.0,14.0,10.0,11.0,93.0,5.0,0.0,6.0,0.0,1.0,3.0,4.0,9.0,1.59,7.0,0.0,0.0,0.0,2.0,1.0,0.18,0.0,0.0,0.0,0.0,1.0,0.0,9.0,6.0,2.0,5.0,2.0,4.0,6.0,66.7,2.0,83.0,20.0,24.1,8.0,53.0,22.0,2.0,0.0,0.0,2.0,6.0,1.0,0.0,189.0,2.0,14.0,109.0,77.0,22.0,184.0,2.0,6.0,33.3,2.0,0.0,130.0,599.0,236.0,14.0,2.0,5.0,222.0,147.0,66.2,19.0,11.0,0.0,10.0,15.0,4.0,1.0,0.0,0.0,15.0,8.0,16.0,33.3
Lebo Mothiba,za RSA,FW,Strasbourg,26-104,1996,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baptiste Mouazan,fr FRA,MF,Lorient,20-227,2001,3.0,1.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.06,0.0,0.06,0.06,0.06,1.1,1.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.06,-0.1,-0.1,25.0,32.0,78.1,386.0,82.0,11.0,12.0,91.7,11.0,12.0,91.7,2.0,6.0,33.3,0.0,0.0,2.0,1.0,0.0,2.0,32.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,24.0,4.0,4.0,5.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,32.0,9.0,28.1,14.0,14.0,4.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,46.0,2.0,12.0,24.0,12.0,2.0,46.0,1.0,1.0,100.0,1.0,0.0,26.0,157.0,88.0,6.0,2.0,0.0,38.0,28.0,73.7,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,33.3
Aimen Moueffek,fr FRA,MF,Saint-Étienne,21-033,2001,14.0,4.0,432.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.03,0.02,0.04,0.03,0.04,4.8,4.0,1.0,0.0,25.0,0.83,0.21,0.0,0.0,0.03,-0.1,-0.1,202.0,232.0,87.1,3758.0,756.0,86.0,95.0,90.5,88.0,99.0,88.9,27.0,35.0,77.1,-0.1,2.0,20.0,2.0,0.0,19.0,231.0,1.0,1.0,0.0,36.0,4.0,1.0,0.0,0.0,0.0,0.0,191.0,18.0,23.0,21.0,192.0,10.0,0.0,1.0,0.0,1.0,4.0,3.0,9.0,1.87,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,6.0,0.0,1.0,10.0,10.0,9.0,128.0,41.0,32.0,38.0,64.0,26.0,3.0,0.0,0.0,3.0,8.0,5.0,0.0,298.0,8.0,50.0,212.0,65.0,4.0,297.0,7.0,18.0,38.9,9.0,0.0,222.0,1181.0,626.0,34.0,10.0,0.0,229.0,208.0,90.8,7.0,12.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,58.0,11.0,10.0,52.4
Harold Moukoudi,cm CMR,DF,Saint-Étienne,24-166,1997,22.0,17.0,1631.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.1,0.05,0.0,0.05,0.05,0.05,18.1,7.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.12,-0.9,-0.9,813.0,898.0,90.5,18423.0,5670.0,234.0,251.0,93.2,390.0,415.0,94.0,185.0,219.0,84.5,-0.1,1.0,44.0,1.0,0.0,33.0,867.0,31.0,25.0,0.0,60.0,48.0,0.0,0.0,0.0,0.0,0.0,718.0,76.0,104.0,158.0,666.0,47.0,6.0,3.0,0.0,8.0,20.0,7.0,8.0,0.44,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,22.0,25.0,9.0,0.0,12.0,29.0,41.4,17.0,184.0,89.0,48.4,120.0,62.0,2.0,37.0,14.0,0.0,23.0,41.0,67.0,2.0,1086.0,144.0,567.0,546.0,31.0,10.0,1056.0,5.0,8.0,62.5,6.0,0.0,669.0,3341.0,1874.0,48.0,3.0,0.0,715.0,706.0,98.7,6.0,2.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,142.0,34.0,20.0,63.0
Jessy Moulin,fr FRA,GK,Troyes,36-119,1986,6.0,6.0,540.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,196.0,64.8,3852.0,2070.0,17.0,17.0,100.0,51.0,53.0,96.2,56.0,123.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,108.0,88.0,25.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,92.0,7.0,97.0,8.0,145.0,0.0,0.0,33.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,192.0,214.0,0.0,1.0,1.0,127.0,0.0,0.0,0.0,0.0,0.0,74.0,307.0,161.0,0.0,0.0,0.0,62.0,62.0,100.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0
Steve Mounié,bj BEN,FW,Brest,27-225,1994,33.0,24.0,2195.0,8.0,2.0,2.0,2.0,2.0,0.0,0.33,0.08,0.41,0.25,0.33,11.3,9.8,1.2,0.46,0.05,0.51,0.4,0.45,24.4,68.0,21.0,0.0,30.9,2.79,0.86,0.09,0.29,0.15,-3.3,-3.8,443.0,713.0,62.1,6353.0,1547.0,267.0,380.0,70.3,138.0,243.0,56.8,24.0,47.0,51.1,0.8,16.0,46.0,12.0,1.0,54.0,705.0,8.0,0.0,0.0,315.0,7.0,11.0,0.0,0.0,0.0,0.0,316.0,188.0,209.0,66.0,337.0,93.0,1.0,5.0,3.0,31.0,29.0,24.0,48.0,1.97,36.0,0.0,1.0,5.0,5.0,9.0,0.37,6.0,0.0,0.0,2.0,1.0,0.0,20.0,13.0,1.0,16.0,3.0,4.0,23.0,17.4,19.0,519.0,124.0,23.9,42.0,329.0,148.0,19.0,3.0,0.0,16.0,11.0,12.0,0.0,1014.0,17.0,95.0,570.0,399.0,122.0,1004.0,8.0,19.0,42.1,10.0,0.0,463.0,2449.0,1090.0,56.0,18.0,5.0,1276.0,802.0,62.9,91.0,42.0,0.0,49.0,34.0,10.0,0.0,0.0,0.0,122.0,245.0,132.0,65.0
Samuel Moutoussamy,cd COD,MF,Nantes,25-273,1996,29.0,15.0,1419.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.06,0.06,0.0,0.06,1.6,1.6,0.4,0.1,0.03,0.13,0.1,0.13,15.8,12.0,6.0,0.0,50.0,0.76,0.38,0.0,0.0,0.13,-1.6,-1.6,559.0,665.0,84.1,9851.0,2383.0,272.0,303.0,89.8,218.0,246.0,88.6,55.0,81.0,67.9,0.6,6.0,41.0,7.0,1.0,32.0,647.0,18.0,14.0,0.0,112.0,15.0,6.0,1.0,0.0,0.0,0.0,523.0,57.0,85.0,568.0,58.0,21.0,3.0,4.0,3.0,6.0,14.0,17.0,16.0,1.01,14.0,0.0,0.0,1.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,55.0,42.0,28.0,17.0,10.0,21.0,51.0,41.2,30.0,485.0,117.0,24.1,175.0,254.0,56.0,11.0,2.0,0.0,9.0,24.0,21.0,1.0,805.0,42.0,219.0,467.0,154.0,16.0,787.0,7.0,12.0,58.3,7.0,1.0,522.0,1878.0,897.0,31.0,11.0,2.0,598.0,513.0,85.8,9.0,16.0,0.0,36.0,11.0,0.0,0.0,0.0,0.0,144.0,15.0,22.0,40.5
Marshall Munetsi,zw ZIM,"MF,DF",Reims,25-324,1996,22.0,18.0,1705.0,4.0,1.0,0.0,0.0,7.0,0.0,0.21,0.05,0.26,0.21,0.26,3.1,3.1,0.5,0.16,0.03,0.19,0.16,0.19,18.9,25.0,11.0,0.0,44.0,1.32,0.58,0.16,0.36,0.13,0.9,0.9,473.0,579.0,81.7,9307.0,2238.0,187.0,217.0,86.2,195.0,229.0,85.2,79.0,113.0,69.9,0.5,6.0,31.0,1.0,0.0,22.0,569.0,10.0,10.0,2.0,78.0,12.0,2.0,0.0,0.0,0.0,0.0,397.0,78.0,104.0,85.0,436.0,39.0,0.0,0.0,4.0,18.0,16.0,10.0,22.0,1.16,14.0,0.0,2.0,2.0,2.0,3.0,0.16,1.0,0.0,0.0,0.0,1.0,1.0,46.0,21.0,27.0,17.0,2.0,12.0,33.0,36.4,21.0,363.0,111.0,30.6,138.0,183.0,42.0,43.0,12.0,0.0,31.0,46.0,77.0,1.0,870.0,111.0,367.0,425.0,112.0,33.0,860.0,5.0,10.0,50.0,6.0,0.0,449.0,2249.0,1200.0,28.0,9.0,1.0,541.0,471.0,87.1,20.0,21.0,0.0,41.0,24.0,2.0,1.0,0.0,0.0,143.0,44.0,30.0,59.5
Kévin N'Doram,fr FRA,MF,Metz,26-110,1996,19.0,16.0,1235.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.4,0.08,0.03,0.11,0.08,0.11,13.7,7.0,1.0,0.0,14.3,0.51,0.07,0.0,0.0,0.15,-1.1,-1.1,433.0,520.0,83.3,8620.0,2238.0,152.0,181.0,84.0,208.0,235.0,88.5,66.0,88.0,75.0,-0.4,11.0,47.0,1.0,0.0,42.0,502.0,18.0,18.0,1.0,67.0,15.0,2.0,0.0,0.0,0.0,0.0,392.0,60.0,68.0,39.0,449.0,19.0,0.0,2.0,1.0,5.0,27.0,7.0,20.0,1.46,16.0,0.0,1.0,2.0,0.0,1.0,0.07,0.0,0.0,0.0,1.0,0.0,0.0,17.0,14.0,8.0,8.0,1.0,1.0,18.0,5.6,17.0,235.0,65.0,27.7,73.0,146.0,16.0,23.0,4.0,0.0,19.0,27.0,24.0,1.0,645.0,32.0,189.0,430.0,63.0,7.0,632.0,3.0,7.0,42.9,3.0,0.0,367.0,1663.0,935.0,33.0,4.0,1.0,462.0,424.0,91.8,10.0,10.0,0.0,23.0,18.0,0.0,0.0,0.0,0.0,105.0,16.0,11.0,59.3
Eric N'Jo,fr FRA,DF,Troyes,17-345,2004,2.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,83.3,503.0,146.0,9.0,9.0,100.0,13.0,15.0,86.7,3.0,4.0,75.0,0.0,1.0,2.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,2.0,25.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,33.3,8.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,35.0,6.0,19.0,16.0,1.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,25.0,108.0,58.0,2.0,1.0,0.0,24.0,24.0,100.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,50.0
Vital N'Simba,cd COD,DF,Clermont Foot,28-308,1993,32.0,29.0,2623.0,1.0,3.0,0.0,0.0,3.0,0.0,0.03,0.1,0.14,0.03,0.14,0.6,0.6,3.6,0.02,0.12,0.15,0.02,0.15,29.1,19.0,4.0,0.0,21.1,0.65,0.14,0.05,0.25,0.03,0.4,0.4,1361.0,1747.0,77.9,23528.0,11512.0,670.0,765.0,87.6,560.0,695.0,80.6,118.0,236.0,50.0,-0.6,29.0,85.0,46.0,22.0,160.0,1432.0,315.0,30.0,2.0,230.0,46.0,81.0,3.0,0.0,3.0,0.0,1042.0,390.0,315.0,1310.0,116.0,27.0,282.0,1.0,4.0,26.0,85.0,51.0,54.0,1.85,44.0,6.0,2.0,0.0,2.0,5.0,0.17,4.0,0.0,0.0,0.0,1.0,0.0,81.0,61.0,46.0,28.0,7.0,36.0,54.0,66.7,18.0,318.0,128.0,40.3,157.0,113.0,48.0,39.0,6.0,0.0,33.0,60.0,24.0,1.0,2043.0,74.0,658.0,982.0,547.0,26.0,1740.0,41.0,62.0,66.1,44.0,3.0,1342.0,7116.0,4135.0,140.0,45.0,2.0,1364.0,1272.0,93.3,24.0,45.0,0.0,24.0,45.0,0.0,0.0,0.0,0.0,236.0,16.0,23.0,41.0
Mickael Nade,fr FRA,DF,Saint-Étienne,23-069,1999,28.0,27.0,2410.0,1.0,0.0,0.0,0.0,4.0,0.0,0.04,0.0,0.04,0.04,0.04,1.0,1.0,0.2,0.04,0.01,0.04,0.04,0.04,26.8,6.0,1.0,0.0,16.7,0.22,0.04,0.17,1.0,0.17,0.0,0.0,926.0,1127.0,82.2,19614.0,5811.0,279.0,324.0,86.1,466.0,537.0,86.8,163.0,240.0,67.9,-0.2,6.0,59.0,2.0,0.0,62.0,1092.0,35.0,33.0,1.0,141.0,36.0,1.0,0.0,0.0,0.0,0.0,860.0,92.0,175.0,915.0,110.0,57.0,2.0,5.0,2.0,22.0,32.0,7.0,18.0,0.67,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,50.0,55.0,16.0,3.0,27.0,41.0,65.9,14.0,288.0,124.0,43.1,184.0,92.0,12.0,43.0,14.0,1.0,29.0,75.0,90.0,0.0,1415.0,152.0,717.0,756.0,49.0,6.0,1387.0,12.0,18.0,66.7,13.0,0.0,885.0,4376.0,2377.0,70.0,16.0,1.0,858.0,837.0,97.6,5.0,10.0,0.0,45.0,28.0,1.0,0.0,0.0,0.0,231.0,65.0,35.0,65.0
Paul Nardi,fr FRA,GK,Lorient,27-359,1994,22.0,22.0,1980.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,537.0,55.1,9649.0,6215.0,55.0,56.0,98.2,117.0,120.0,97.5,123.0,360.0,34.2,0.0,0.0,11.0,1.0,0.0,0.0,296.0,241.0,65.0,1.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,201.0,20.0,316.0,40.0,402.0,1.0,0.0,75.0,2.0,22.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,588.0,510.0,587.0,3.0,0.0,0.0,351.0,1.0,1.0,100.0,1.0,0.0,218.0,911.0,529.0,0.0,0.0,0.0,181.0,180.0,99.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0
Keylor Navas,cr CRC,GK,Paris S-G,35-148,1986,20.0,20.0,1774.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,530.0,91.5,11286.0,6412.0,139.0,139.0,100.0,219.0,222.0,98.6,126.0,167.0,75.4,0.0,0.0,0.0,0.0,0.0,0.0,375.0,155.0,22.0,0.0,35.0,7.0,0.0,0.0,0.0,0.0,0.0,430.0,31.0,69.0,59.0,367.0,0.0,0.0,95.0,0.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,569.0,526.0,569.0,2.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,232.0,905.0,406.0,0.0,0.0,0.0,237.0,237.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0
Papa Ndiaga Yade,sn SEN,"DF,MF",Metz,22-127,2000,18.0,5.0,696.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.13,0.13,0.0,0.13,0.2,0.2,0.7,0.02,0.09,0.12,0.02,0.12,7.7,8.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.02,-0.2,-0.2,226.0,311.0,72.7,4300.0,1294.0,91.0,108.0,84.3,98.0,125.0,78.4,30.0,62.0,48.4,0.3,6.0,9.0,7.0,5.0,20.0,257.0,54.0,1.0,1.0,39.0,11.0,27.0,1.0,0.0,0.0,0.0,189.0,59.0,63.0,229.0,22.0,6.0,51.0,1.0,1.0,8.0,13.0,14.0,15.0,1.94,10.0,1.0,1.0,1.0,1.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,11.0,5.0,3.0,7.0,13.0,53.8,6.0,93.0,22.0,23.7,39.0,36.0,18.0,6.0,1.0,0.0,5.0,15.0,8.0,0.0,412.0,18.0,115.0,218.0,118.0,6.0,358.0,21.0,34.0,61.8,26.0,2.0,288.0,1868.0,1131.0,52.0,20.0,2.0,319.0,261.0,81.8,23.0,12.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,42.0,3.0,8.0,27.3
Tanguy Ndombele,fr FRA,MF,Lyon,25-135,1996,9.0,6.0,619.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.29,0.29,0.0,0.29,0.2,0.2,1.5,0.02,0.22,0.24,0.02,0.24,6.9,4.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.04,-0.2,-0.2,400.0,452.0,88.5,7157.0,2051.0,176.0,192.0,91.7,164.0,179.0,91.6,48.0,60.0,80.0,0.5,8.0,49.0,7.0,1.0,39.0,434.0,18.0,17.0,2.0,75.0,12.0,4.0,0.0,0.0,0.0,0.0,395.0,28.0,29.0,37.0,401.0,7.0,1.0,0.0,1.0,3.0,19.0,8.0,14.0,2.04,13.0,0.0,1.0,0.0,0.0,2.0,0.29,2.0,0.0,0.0,0.0,0.0,0.0,21.0,17.0,5.0,11.0,5.0,9.0,19.0,47.4,10.0,148.0,40.0,27.0,50.0,78.0,20.0,6.0,3.0,0.0,3.0,8.0,6.0,0.0,539.0,17.0,115.0,347.0,118.0,13.0,530.0,12.0,22.0,54.5,13.0,0.0,413.0,2030.0,1069.0,44.0,10.0,1.0,426.0,409.0,96.0,12.0,12.0,0.0,14.0,20.0,0.0,0.0,0.0,0.0,67.0,7.0,5.0,58.3
Dan Ndoye,ch SUI,"FW,MF",Nice,21-199,2000,3.0,2.0,205.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.0,0.44,0.1,0.1,0.6,0.06,0.25,0.31,0.06,0.31,2.3,3.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.05,-0.1,-0.1,38.0,54.0,70.4,627.0,93.0,19.0,26.0,73.1,14.0,19.0,73.7,4.0,6.0,66.7,0.4,2.0,1.0,1.0,1.0,2.0,53.0,1.0,0.0,0.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,39.0,5.0,10.0,6.0,41.0,3.0,0.0,1.0,1.0,1.0,5.0,0.0,5.0,2.2,5.0,0.0,0.0,0.0,0.0,1.0,0.44,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,37.0,7.0,18.9,2.0,20.0,15.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,83.0,1.0,4.0,35.0,48.0,14.0,82.0,6.0,8.0,75.0,6.0,0.0,69.0,327.0,182.0,6.0,3.0,0.0,89.0,65.0,73.0,10.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,10.0,3.0,7.0,30.0
Neymar,br BRA,"FW,MF",Paris S-G,30-096,1992,21.0,21.0,1773.0,12.0,6.0,3.0,4.0,9.0,0.0,0.61,0.3,0.91,0.46,0.76,10.1,7.1,7.0,0.51,0.35,0.87,0.36,0.71,19.7,46.0,24.0,8.0,52.2,2.34,1.22,0.2,0.38,0.15,1.9,1.9,1009.0,1270.0,79.4,15596.0,4890.0,584.0,681.0,85.8,296.0,361.0,82.0,90.0,150.0,60.0,-1.0,58.0,106.0,42.0,3.0,133.0,1182.0,88.0,21.0,12.0,224.0,28.0,31.0,49.0,26.0,6.0,3.0,979.0,138.0,153.0,129.0,1095.0,13.0,15.0,14.0,10.0,17.0,71.0,35.0,116.0,5.89,77.0,11.0,6.0,5.0,14.0,16.0,0.81,14.0,0.0,1.0,0.0,1.0,0.0,28.0,14.0,5.0,11.0,12.0,15.0,37.0,40.5,22.0,321.0,82.0,25.5,50.0,118.0,153.0,11.0,1.0,0.0,10.0,14.0,2.0,0.0,1622.0,9.0,139.0,797.0,840.0,110.0,1539.0,64.0,136.0,47.1,73.0,9.0,1318.0,6803.0,3811.0,212.0,81.0,21.0,1566.0,1356.0,86.6,59.0,64.0,0.0,32.0,71.0,10.0,1.0,0.0,0.0,105.0,4.0,9.0,30.8
